"Id","Regiao","Prima","CustoProduto","Pmaquinabase","Pmaquina1","Pmaquina2","Pmaquina3","Cmaquina1","Cmaquina2","Cmaquina3","Resposta"
3594,"560",1910,28583,849.75,1209.95,1276.19,1371.63,913.298640876358,849.75,805.644153691848,0
819,"555",1460,22426,825.7,1006.69,1203.04,1275.5,875.43252925921,825.7,690.936239027796,0
3310,"554",2012,35838,785.36,1342.99,1320.08,1410.5,839.153899763651,785.36,798.98992970123,0
2129,"554",1443,19042,737.25,1305.02,1495.31,1670.72,823.734422962463,737.25,643.429118376792,0
2894,"560",2263,35155,1116.34,1973.88,2126.66,2257.73,1185.14210461475,1116.34,1036.14174301487,0
548,"553",4566,117451,2844.93,3978.56,4484.41,4689.89,2975.28744198233,2844.93,2524.01647057249,0
3310,"556",10439,48977,607.88,1485.97,2083.43,2354.87,687.07773988087,607.88,433.559775754405,0
317,"554",3671,39563,2759.77,2905.98,3674.27,3798.69,2853.22273575431,2759.77,2182.7019855917,0
1391,"559",2057,68642,827.3,1480.75,1358.02,1428.87,870.46151823979,827.3,902.066593275504,0
885,"556",1154,19042,737.54,1237.04,1461.28,1758.56,887.583722763604,737.54,624.361163911092,0
3310,"30",3048,17580,809.51,1133.71,1397.83,1557.58,902.024270333302,809.51,656.55307304894,0
3308,"554",1935,25930,1110.72,1721.14,1798.66,1962.84,1212.10548119155,1110.72,1062.84935496425,0
3310,"558",4307,138464,2734.45,2330.71,3134.62,3232.19,2819.56407650688,2734.45,2033.1682818013,0
3664,"554",1877,73365,1713.67,2407.88,2963.46,3211.39,1857.03964328859,1713.67,1392.39663083018,0
454,"559",1548,25930,1114.26,3594.29,4741.91,5011.47,1177.60154920697,1114.26,844.590803157378,0
4150,"559",1076,40169,737.81,1405.93,1017.4,1076.2,780.451269903676,737.81,1019.56871761352,3
3029,"556",4088,61565,1820.08,3076.69,4127.68,4127.68,1820.08,1820.08,1356.65117819211,0
3791,"554",1294,34347,630.25,1201.77,1123.13,1175.74,659.772363840339,630.25,674.379228139218,2
2574,"554",2940,38201,1665.6,2753.04,3431.32,3709.71,1800.73352995349,1665.6,1336.35552032454,0
1162,"552",1749,40444,652.45,1123.79,1057.45,1117.65,689.593590713509,652.45,693.38199016502,0
100,"554",6055,82099,1953.11,4217.65,5586.3,5850.79,2045.5823097399,1953.11,1474.59577743766,1
344,"553",1935,25893,1232.8,1951.75,2149.52,2334.22,1338.72977036734,1232.8,1119.37427890878,0
1713,"556",2901,20098,701.26,1144.45,1158.38,1253.72,758.976922253492,701.26,692.827057614945,0
3310,"30",2748,83153,933.06,2319.69,2306.54,2501.81,1012.05218144927,933.06,938.3795431252,0
3331,"552",4207,78075,2610.63,4096.14,4622.9,4947.03,2793.671705834,2610.63,2313.15969806831,0
3310,"556",1810,31852,1110.74,1542.49,1756.9,1840.59,1163.65014320678,1110.74,975.186602880073,0
251,"554",1740,26296,668.52,1245.48,1391.09,1537.9,739.072891042276,668.52,598.543796303618,0
188,"557",2345,95811,1758.3,2560.18,3395.65,3589.29,1858.56864134996,1758.3,1325.68565488198,0
3310,"555",2463,44583,912.67,1503.57,1482.17,1582.94,974.720747147763,912.67,925.847393956159,0
309,"558",2238,43874,1967.65,2186.15,2525.78,2740.68,2135.06283286747,1967.65,1703.06916972183,0
3942,"559",1514,39120,1123.39,1807.79,1576.37,1714.88,1222.09826576248,1123.39,1288.30998312579,2
3391,"553",2525,41349,1435.54,2709.65,3354.32,3599.25,1540.36208382027,1435.54,1159.64218112762,0
2828,"556",1951,30347,1153.79,2223.6,2760.09,2916.42,1219.14003956393,1153.79,929.523111202896,0
1253,"555",1962,41201,1942.85,2180.36,2655.67,2749.04,2011.15814992074,1942.85,1595.12003599845,0
455,"558",1817,48496,2068.94,2658.98,2842.31,2982.17,2170.74520365477,2068.94,1935.49263845253,0
333,"556",3240,90803,1105.26,2216.39,2509.29,2680.97,1180.87941298136,1105.26,976.247150150042,0
2051,"554",1962,38462,692.41,1440.97,1387.36,1468.71,733.010531585169,692.41,719.165924994234,0
2831,"30",4063,32325,641.28,1174.54,1190.98,1369.87,737.602842700969,641.28,632.427925909755,0
1112,"556",4232,27406,1355.05,2699.69,3398.9,3653.54,1456.56811821472,1355.05,1076.29378166466,0
3310,"556",3832,98561,930.52,2239.54,2797.22,3051.04,1014.95547035986,930.52,745.002810218717,0
2178,"552",2764,48687,1713.75,2876.64,4036.4,4254.64,1806.40900307204,1713.75,1221.34619958379,0
3310,"553",1623,13638,734.33,1646.52,2027.06,2600.25,941.975857892712,734.33,596.474219608694,0
4044,"560",2901,66482,794.53,1423.21,1414.39,1451.57,815.415770827,794.53,799.484612659875,3
2287,"556",1971,44577,1700.71,2083.37,2726.81,2917.81,1819.83660214683,1700.71,1299.39680164735,0
3697,"556",2182,69393,1048.49,1691.02,1866.42,1953.87,1097.6163758961,1048.49,949.956365555448,0
759,"556",1965,51908,1901.17,3024.16,3373.41,3527.59,1988.06201448979,1901.17,1704.34138370373,0
3310,"556",4802,123503,2268.14,2863.42,3803.31,3965.01,2364.57132902656,2268.14,1707.62768188762,0
3035,"559",3548,61814,1249.32,1596.01,2082.77,2259.01,1355.03506061639,1249.32,957.343928134168,0
3310,"556",3376,21562,924.15,1539.84,1639.98,1759.53,991.517975524092,924.15,867.71981121721,0
3588,"556",1728,30123,1145.47,1913.57,2104.68,2400.85,1306.66022839577,1145.47,1041.45857227702,0
3325,"554",2817,132885,1210.65,2114.83,2259.05,2259.03,1210.63928177774,1210.65,1133.36089927182,0
717,"552",3659,27917,916.63,2315.61,2948.73,3147.75,978.496533253299,916.63,719.82093792921,0
1457,"556",1830,30335,927.8,1697.22,1660.93,1747.94,976.404021843184,927.8,948.071692365121,0
3234,"30",1378,17725,844.75,1520.22,1706.79,1993.43,986.618150153212,844.75,752.409988926581,0
793,"554",2901,75299,2221.9,2235.15,2841.63,2918.47,2281.98199378526,2221.9,1747.6869912691,0
2298,"560",1466,43550,1336.17,2639.12,2944.55,3033.22,1376.40643473536,1336.17,1197.57279394135,0
1213,"552",4108,53940,1393.89,2671.66,3488.55,3752.94,1499.53004445973,1393.89,1067.49226968225,0
502,"552",4088,76187,1809.42,2752.25,3247.39,3579.27,1994.34090866819,1809.42,1533.53191178146,0
4016,"554",2076,32096,540.73,1624.88,1210.48,1339.9,598.542831769216,540.73,725.845418676889,2
1700,"560",2057,75798,1746.57,3063.17,3070.12,3226.07,1835.28887466939,1746.57,1742.61619314554,0
2119,"554",2152,31830,647.42,986.53,1010.12,1110.28,711.61592444462,647.42,632.300372826991,0
1403,"558",1786,49720,1121.18,1856.04,2199.13,2331.28,1188.55388740093,1121.18,946.262807201029,0
3811,"556",5803,69708,1776.26,2432.16,3632.22,3809.25,1862.83275930423,1776.26,1189.39616036474,2
1667,"558",1747,19161,1018.98,1432.81,1773.36,1969.74,1131.82076126675,1018.98,823.298559683313,0
3302,"554",2076,33231,642.05,998.88,1132.07,1243.51,705.252851413782,642.05,566.5117033399,0
46,"553",3486,35810,1202.02,1575.96,2027.2,2284.11,1354.35374023283,1202.02,934.459076164167,1
366,"559",1666,36591,1964.32,2642.28,3300.56,3577.72,2129.27107836246,1964.32,1572.54631020191,0
1396,"553",7338,59596,1249.12,2286.04,2819.84,3015.95,1335.99192294598,1249.12,1012.65968452111,0
1738,"558",2530,23249,1472.58,2573.87,3001.44,3286.07,1612.22645150328,1472.58,1262.80368243243,0
3749,"554",1523,32164,977.78,1459.46,1470.83,1597.52,1062.00111882407,977.78,970.221438779465,2
3310,"554",5855,46730,1008.37,1958.19,1939.19,2101.37,1092.70286403086,1008.37,1018.24991377843,0
311,"556",2638,21403,972.71,2194.4,2785.36,3053.6,1066.38540655427,972.71,766.333552574892,0
1846,"559",1688,46441.98,1444.08,3315.95,2316.26,3146.22,1961.52132213137,1444.08,2067.34005508881,0
3734,"553",1548,21197,572.88,875.08,925.76,1033.44,639.514676806084,572.88,541.518136882129,0
2678,"554",2838,55737,991.79,1893.34,2259.99,2453.71,1076.80345528078,991.79,830.886720118231,0
305,"558",2634,32942,1623.34,1830.14,2067.78,2243.6,1761.36998326708,1623.34,1436.77734942789,0
3310,"557",2555,55934,741.09,1326.72,1296.89,1359.35,776.781910185135,741.09,758.135944297512,0
150,"553",1817,37801,900.65,1465.26,1532.74,1620.45,952.189081318423,900.65,860.998224747837,1
975,"560",2076,38757,930.77,1757.05,1942.35,2123.33,1017.49523211574,930.77,841.974633047597,0
2293,"555",7569,21896,1238.14,1309.64,2091.72,2222.48,1315.54002791961,1238.14,775.207804868721,0
579,"554",8238,105938,2658.69,3934.23,5466.61,5753.83,2798.37966906364,2658.69,1913.41580224307,0
1087,"553",3058,16266,982.77,2278.37,2173.19,2491.53,1126.73118231724,982.77,1030.33498446983,0
2149,"559",1996,170794,1739.77,3582.54,4472.41,4753.87,1849.25809796061,1739.77,1393.61007058834,0
629,"560",3234,78723,1399.84,2935.19,3087.89,3306.66,1499.01548772787,1399.84,1330.61617143098,0
3310,"554",5761,180040,1069.61,3060.57,3537.01,3637,1099.84748982898,1069.61,925.532095668375,0
3310,"558",2224,43904,884.24,1521.94,1495.72,1621.52,958.610465060305,884.24,899.740743989517,0
486,"556",2692,29201,1543.32,2592.8,3139.48,3318.89,1631.51519194261,1543.32,1274.58053435601,0
3518,"560",2573,79297,1079.42,1721.08,1647.61,1717.4,1125.14242326764,1079.42,1127.55334915423,0
513,"552",2880,53278,1395.72,1588.38,1645.07,1682.79,1427.72262505547,1395.72,1347.62273556748,0
3961,"554",2195,19233,445.77,802.66,752.84,857.46,507.717369162106,445.77,475.26931114181,2
722,"558",1765,23445,692.4,1084.98,1241.38,1528.44,852.512410381994,692.4,605.165341797032,0
1937,"554",1669,17025,1548.36,2392.8,2697.35,2976.12,1708.38236165125,1548.36,1373.53914323317,0
3786,"554",2901,66754,1244.68,2078.04,1595.95,1695.17,1322.06159065134,1244.68,1620.66156659043,2
2996,"554",2652,34117,1388.87,2565.89,2955.98,3190.29,1498.96077520822,1388.87,1205.58584439002,0
1114,"554",2238,59260,1547.08,2273.45,2703.28,2915.86,1668.73897221154,1547.08,1301.08942691841,0
3848,"558",864,21020,519.4,816.08,738.59,804.32,565.62342842443,519.4,573.893434787907,2
3864,"552",1520,31934,597.46,979.53,1022.85,1062.6,620.678492447573,597.46,572.156224079777,2
3310,"556",2296,27894,1087.57,1833.07,1887.15,2036.77,1173.79643849191,1087.57,1056.40353967623,0
3310,"554",6980,139044,2156.27,3569.7,4406.77,4587.87,2244.88376858788,2156.27,1746.68453742764,0
2752,"559",7079,182087,1149.29,2731.29,3095.5,3095.49,1149.28628722339,1149.29,1014.06696304313,0
126,"558",1998,33520,1219.5,1541.24,1799.34,1942.61,1316.60102871053,1219.5,1044.57311014038,1
189,"557",1508,39583,1180.4,2098.18,2538.74,2827.93,1314.86035277342,1180.4,975.559400332448,0
413,"556",1942,19180,1107.62,2026.36,2115.07,2375.23,1243.86060631563,1107.62,1061.16434122748,0
3113,"559",3467,38177,1261.73,2161.62,2375.14,2569.16,1364.7979684566,1261.73,1148.30317480233,0
3310,"552",3494,27093,759,1120.6,1084.03,1172.63,821.034630037914,759,784.605038605943,0
3310,"554",1790,71425,1285.96,1769.32,2046.1,2134.04,1341.22969473633,1285.96,1112.00564351693,0
3025,"553",4508,67639,1397.07,1848.14,2844.68,3060.03,1502.83199238579,1397.07,907.652512690355,0
3521,"554",5823,149765,3300.72,3993.44,5015.38,5277.87,3473.46982011333,3300.72,2628.16123141218,0
2846,"553",4141,27152,1752.29,2608.26,3227.42,3511.56,1906.56049488446,1752.29,1416.12430839494,0
3310,"555",1962,34915,1476.93,2391.87,2697.07,3155.52,1727.97967928159,1476.93,1309.80084280349,0
3310,"558",2129,33682,1217.62,2002.94,2334.76,2667.54,1391.17085045144,1217.62,1044.56980708938,0
1117,"554",2920,14828,1244.48,2172.04,2626.84,2910.98,1379.09289884424,1244.48,1029.01598087436,0
3228,"555",1574,33989,839.24,1016.54,1058.32,1146.21,908.936125557487,839.24,806.108766346663,0
2855,"559",2182,44900,2762.71,3993.64,4806.26,5060.16,2908.65551043847,2762.71,2295.60389250686,0
1055,"558",3659,19259,791.73,1244.94,1617.35,1943.09,951.187217176245,791.73,609.426745107738,0
1948,"559",1896,22470,1490.62,2415.03,3308.17,3560.38,1604.2626695726,1490.62,1088.18229371526,0
3823,"556",1843,60579,865.69,1294.84,1580.23,1752.62,960.12960632313,865.69,709.346132904704,2
1769,"559",2114,22552,1356.83,2436.55,2657.83,2964.15,1513.20725723617,1356.83,1243.8659118529,0
384,"556",2908,55245,1408.58,2546.04,3004.81,3357.03,1573.6919530353,1408.58,1193.52006389755,0
1848,"556",2029,25531,770.36,1366.55,1371.52,1490.19,837.014967627158,770.36,767.568433562763,0
2158,"557",5970,137798,1594.97,2832.02,3380,3531.43,1666.42748730769,1594.97,1336.38666846154,0
3310,"559",2113,59403,1330.24,4196.55,5745.72,6014.84,1392.54623643338,1330.24,971.578613646332,0
3580,"553",5219,48977,964.41,1896.71,2480.58,2734.81,1063.250575309,964.41,737.41064230946,0
2466,"30",2462,44921,780.34,1656.15,1894.11,2061.26,849.202859601607,780.34,682.304666043683,0
1357,"553",1833,36339,1324.57,4772.47,5642.56,5890.43,1382.75656175566,1324.57,1120.31960455892,0
1867,"553",1987,87788,1814.58,2583.96,3241.26,3399.18,1902.9895918254,1814.58,1446.59858721608,0
538,"560",1910,24893,1312.9,1985.27,2093.04,2532.1,1588.30891430646,1312.9,1245.29917392883,0
610,"555",2121,40320,855.08,1106.05,1207.82,1299.85,920.232930403537,855.08,783.031605702836,0
1013,"557",1876,35232,747.66,1584.42,1556.64,1672.2,803.163899167438,747.66,761.002837650324,0
212,"554",1443,20906,865.9,1463.88,1760.5,2000.78,984.08145526839,865.9,720.007777335984,0
1745,"560",1876,38589,1090.45,4722.99,4992.08,5176.42,1130.71649272448,1090.45,1031.67105605279,0
3428,"557",1697,52451,574.25,1265.74,1099.56,1142.15,596.492813034305,574.25,661.038228927935,0
3310,"552",3669,74260,1084.21,2212.31,2215.45,2335.58,1142.99992859239,1084.21,1082.67332826288,0
1800,"553",2121,55715,1289.57,1875.87,2799.29,3093.67,1425.18425097078,1289.57,864.171156221756,0
3310,"553",2035,36610,776.12,1467.23,1575.57,1660.64,818.02516981156,776.12,722.75211358429,0
362,"552",2238,86392,1228.44,1753.3,1707.78,1768.85,1272.36886132874,1228.44,1261.18343814777,0
1487,"552",2814,90482,1715.95,3298.79,3935.7,4087.9,1782.30861219097,1715.95,1438.25969979927,0
1152,"554",1523,36351,759.68,1353.95,1354.52,1448.47,812.371681185955,759.68,759.360316569707,0
884,"560",1258,70718,1211.53,3588.57,3779.22,3901.42,1250.70447674388,1211.53,1150.41204589836,0
2257,"556",1743,31265,826.24,1764.72,1642.52,1775.88,893.324337724959,826.24,887.71050142464,0
2761,"553",1962,32165,2064.83,3513.34,4862.12,5113.65,2171.64897812066,2064.83,1492.03430441865,0
1411,"552",1508,31738,1787.24,2464.23,2832.73,3088.13,1948.37822919939,1787.24,1554.74416029766,0
3310,"556",6350,62831,2690.83,3917.2,4517.28,4659.87,2775.76727413399,2690.83,2333.37744749052,0
3310,"554",1903,19309,1097.58,2042.1,2068.41,2296.09,1218.39599605494,1097.58,1083.61887536804,0
857,"558",1721,43578,547.98,1401.59,1401.05,1485.45,580.990607758467,547.98,548.191205310303,0
2072,"556",3553,79186,1346.23,2385.65,2846.87,3060.31,1447.16166572411,1346.23,1128.1279438471,0
2706,"556",4240,90365,1982.28,3059.1,3824.38,4130.27,2140.83109303992,1982.28,1585.61459582991,0
655,"553",1935,20427,857.79,1465.8,1614.5,1805.48,959.258401486528,857.79,778.785123567668,0
2497,"556",6041,188785,3342.5,3899.56,4423.58,4541.68,3431.73750672532,3342.5,2946.54539987974,0
3459,"559",3888,41674,1184.31,2149.58,2659.94,2843.3,1265.94909020504,1184.31,957.077637014369,0
3310,"559",1060,60356,1083.91,1792.13,1747.43,2055.1,1274.75403363797,1083.91,1111.63687718535,0
2597,"560",2145,123428,1181.86,2255.26,2426.4,2502.98,1219.16087322783,1181.86,1098.50048780086,0
4036,"554",4254,123041,2221.22,3361.05,3787.83,3994.25,2342.26667643479,2221.22,1970.95209684701,3
3593,"552",1688,22567,672.99,1172.55,1199.18,1273.29,714.581161376941,672.99,658.045017845528,0
1426,"553",4228,12748,1237.67,1654.19,2899.28,3078.93,1314.36056300185,1237.67,706.155092747165,0
1140,"554",1618,33277,824.97,1409.55,1497.13,1621.24,893.358868501733,824.97,776.710414927227,0
3310,"558",4940,59352,1826.16,2857.18,3910.4,4173.71,1949.12598547463,1826.16,1334.30539811784,0
5,"554",3781,10349,628.48,1101.97,1398.68,1705.71,766.440229931078,628.48,495.156937684102,1
3715,"553",1582,16087,823.01,1463.84,1675.23,1858.81,913.199511768533,823.01,719.157941536386,0
3310,"553",2238,64117,588.2,1090.03,1089.98,1102.33,594.864590175967,588.2,588.226982146461,0
1764,"556",1789,24553,1430.79,1933.9,2362.39,2504.11,1516.62322770584,1430.79,1171.2734904059,0
164,"553",1418,25734,1669.51,2420.28,2967.04,3180.32,1789.51953569888,1669.51,1361.85614713654,0
1772,"558",1460,20959,484.25,883.67,821.45,904,532.913750076085,484.25,520.92908576298,0
3508,"552",3307,81481,1131.64,1941.75,2243.02,2382.86,1202.19154996389,1131.64,979.644394610837,0
1749,"553",1574,29097,493.57,888.09,992.91,1064.38,529.097336717326,493.57,441.46456506632,0
836,"554",2536,37344,1581.07,2469.7,2784.93,2979.74,1691.66820056518,1581.07,1402.1065445092,0
90,"558",1733,21370,1069.55,1186.58,1311.56,1428.61,1165.00184932447,1069.55,967.631400012199,1
3310,"553",3593,63814,2299.57,4359.6,5237.32,5442.22,2389.53622184629,2299.57,1914.18614329466,0
856,"557",4440,24692,803.43,1643.76,2868.96,3153.86,883.214035678434,803.43,460.322241090848,0
3314,"554",2608,41686,1112.03,1677.64,1888.98,2034.71,1197.82028465098,1112.03,987.615543414965,0
3509,"553",2589,41916,909.38,2844.3,3429.02,3703.98,982.29970440534,909.38,754.311591650092,0
3310,"30",4108,69326,2702.77,4861.15,5068.88,5208.88,2777.41919272107,2702.77,2592.00659425751,0
1889,"560",1335,30329,1116.56,2496.4,2811.74,2937.13,1166.35317376429,1116.56,991.336462119542,0
1367,"30",1669,20376,688.61,2383.24,2536.19,2645.49,718.286433153667,688.61,647.081999534735,0
1356,"557",2182,43581,1387.3,2091.32,1523.92,1669.56,1519.88331933435,1387.3,1903.83237702767,0
3310,"553",3752,38589,2265.02,3175.16,3953.38,4265.72,2443.96974598951,2265.02,1819.1524475765,0
3895,"558",1749,24093,589.04,1335.23,1141.8,1244.56,642.052568225609,589.04,688.828060255737,2
1230,"558",1669,24526,1457.75,1302.84,1451.3,1561,1567.93753875835,1457.75,1308.63020050989,0
694,"557",1600,18378,569.07,1063.93,1022.19,1250.27,696.045890587855,569.07,592.307345111966,0
1729,"554",2417,20841,509.74,1105.77,1159.07,1312.88,577.383118534687,509.74,486.29953307393,0
661,"553",1781,56543,1083.37,2038.11,2000.8,2101.43,1137.85796636345,1083.37,1103.57218647541,0
207,"553",2417,27806,516.57,1075.81,949.7,1061.44,577.348700431715,516.57,585.164969674634,0
3924,"560",2238,67523,1313.57,1740.1,1487.78,1566.98,1383.49616112597,1313.57,1536.34486079931,2
3105,"554",3801,40057,3118.27,4842.42,5547.21,5789.81,3254.64347459353,3118.27,2722.08425738344,0
3560,"557",3240,71177,1882.03,3063.58,3669.62,3915.77,2008.27241324715,1882.03,1571.21158795734,0
1680,"554",1900,32161,751.79,1402.45,1597.66,1687.62,794.121302279584,751.79,659.932579835509,0
223,"560",4348,85578,1461.65,2701.4,3076.05,3328.3,1581.51190487801,1461.65,1283.62715495522,0
3310,"555",1747,28125,1686.11,2813.15,3262.17,3454.7,1785.62252028558,1686.11,1454.02610731507,0
3310,"556",5706,117082,1822.58,2981.47,3555.53,3962.21,2031.0459205238,1822.58,1528.31437017829,0
2640,"553",1493,32349,1248.26,1986.91,2391.05,2577.31,1345.49799485582,1248.26,1037.27662600113,0
1733,"556",1904,35786,1129.3,3753.42,4587.86,4869.95,1198.73634657553,1129.3,923.902910289329,0
603,"554",1829,24873,795.1,1625.41,1464.29,1660.81,901.809089046569,795.1,882.587117988923,0
1465,"556",2901,83609,2259.33,4127.29,5432.31,5598.4,2328.40781766873,2259.33,1716.56442944162,0
418,"553",1876,38589,1223.95,2307.15,2533.03,2762.01,1334.59222334516,1223.95,1114.80568429904,0
521,"556",3226,29347,1344.99,2287.45,2920.99,3215.15,1480.43800167067,1344.99,1053.27213564579,0
3011,"553",1846,43054,1366.44,1628.5,1791.36,1895.43,1445.8240494373,1366.44,1242.21124732047,0
742,"554",1971,31943,454.74,1103.74,995.34,1102.02,503.478785942492,454.74,504.264600638978,0
2608,"553",2057,68440,1265.13,2072.98,2184.01,2403.4,1392.21589736311,1265.13,1200.81372676865,0
3540,"554",3572,62102,925.71,1803.21,2277.6,2501.88,1016.866585353,925.71,732.898458508957,0
940,"559",2044,53033,1036.01,1601.56,1757.85,1820.46,1072.90995511562,1036.01,943.898612282049,0
3206,"552",8176,99044,2269.26,3116.7,5533.3,5832.87,2392.11656266604,2269.26,1278.18890029458,0
2562,"558",4088,65295,1701.26,2667.36,3288.66,3567.44,1845.47596115135,1701.26,1379.85467442667,0
1377,"553",1910,23348,795.7,1231.83,1306.43,1419.18,864.372010746844,795.7,750.263795993662,0
1717,"553",3669,75393,2316.72,3840.43,4658.08,4883.51,2428.83876773263,2316.72,1910.05757513825,0
783,"553",1443,22063,907.79,2189.88,2258.2,2482.42,997.925804534585,907.79,880.325553626782,0
3265,"557",3925,43597,597.86,1167.18,1251.47,1366.57,652.846284928924,597.86,557.592459108089,0
990,"556",2536,29434,1653.74,2283.45,2699.83,2857.56,1750.35512398929,1653.74,1398.69273361656,0
3890,"559",873,27404,1196.45,1459.13,1371.26,1458.02,1272.1497228826,1196.45,1273.11821864563,2
2662,"560",2146,21842,842.57,2079.91,1696.2,1861.95,924.904617085249,842.57,1033.17401762764,0
3321,"558",2853,23238,1327.83,2072.94,2435.17,2749.34,1499.13810214482,1327.83,1130.31612585569,0
2427,"554",1842,34637,871.3,1606.14,1706.05,1837.76,938.565861492922,871.3,820.274776237508,0
3537,"554",2113,31419,684.65,1050.93,1061.42,1157.52,746.63758738294,684.65,677.883612990145,0
3894,"554",1882,44477,777.73,1541.16,1428.86,1503.82,818.530806797027,777.73,838.855008048374,2
823,"560",1262,38540,935.22,1528.63,1500.08,1621.81,1011.11217281745,935.22,953.019404698416,0
2628,"558",5803,39046,1305.17,1913.04,2020.76,2169.07,1400.96057517964,1305.17,1235.59572477682,0
4093,"559",685,59584,868.41,1794.38,2113.08,2165.65,890.01463101255,868.41,737.434236186041,3
1574,"559",1900,43627,1638.65,1939.62,2153.7,2231.8,1698.07265171565,1638.65,1475.76650090542,0
3097,"560",5892,119307,2503.96,3735.81,4006.48,4236.4,2647.65483516703,2503.96,2334.79733022504,0
2663,"558",2195,20672,1821.96,2199.13,2661.73,2909.11,1991.29215044351,1821.96,1505.30928937195,0
2026,"560",2128,30352,904.17,1591.87,1571.41,1695.8,975.742477138366,904.17,915.942432528748,0
2921,"558",3255,79391,3221.75,4053.3,5388.41,5593.84,3344.5773465642,3221.75,2423.48285950772,0
2611,"553",3593,91319,1738.24,3393.73,4510.75,4773.49,1839.4881688411,1738.24,1307.79077430582,0
3310,"553",1702,34655,1421.86,2117.18,2603.17,2733.16,1492.86096474683,1421.86,1156.4106665335,0
3310,"559",1876,30242,948.09,1964.93,1762.18,1909.04,1027.10377691269,948.09,1057.17377549399,0
3081,"558",3017,36460,742.38,1048.63,1170.44,1268.41,804.519852192338,742.38,665.11904873381,0
3274,"559",3852,54817,735.7,1467.11,1157.54,1261.18,801.570680926793,735.7,932.454020595401,0
3310,"556",4642,70545,1067.39,1825.09,1974.87,2025.26,1094.62510008254,1067.39,986.435975583203,0
3315,"556",2573,86130,1159.6,2390.87,2966.69,3107.9,1214.79522295892,1159.6,934.527318998615,0
3679,"554",3339,60257,1174.79,1400.25,1579.5,1658.97,1233.89766780627,1174.79,1041.46862773029,0
3200,"555",3669,82027,1368.96,2084.36,2481.02,2621.52,1446.4841150817,1368.96,1150.09369759212,0
3235,"560",1582,15293,649.67,1047.11,1045.62,1180.65,733.567534572789,649.67,650.595774468736,0
1814,"30",1508,36460,1785.85,2867.57,3587.61,3852.57,1917.74248998637,1785.85,1427.4265832964,0
3505,"559",2345,72139,1433.55,2358.49,2603.95,2745.47,1511.46086464794,1433.55,1298.41715067494,0
712,"560",1666,35243,748.44,1251.61,1035.83,1256.23,907.690239904232,748.44,904.352054294624,0
2533,"554",6055,82099,960.34,1754.79,1844.42,1980.62,1031.25568514763,960.34,913.672064171935,0
4048,"558",2747,24936,421.76,869.91,863.54,933.87,456.109747319175,421.76,424.871160108391,3
637,"554",1833,40763,484.55,975,1103.63,1202.35,527.89312767866,484.55,428.074852985149,0
3310,"556",3130,63363,1475.4,2670.28,3342.62,3553.75,1568.59073122281,1475.4,1178.6356546661,0
838,"553",1773,23365,962.66,1955.68,1763.92,1904.48,1039.37067259286,962.66,1067.31309175019,0
3024,"554",3292,46358,2426.31,4150.19,5628.62,5898.93,2542.8316085115,2426.31,1789.00822917518,0
2556,"556",3587,109505,2027.06,3183.05,4455.29,4694.98,2136.11373419014,2027.06,1448.21848476755,0
3310,"554",1623,11150,845.43,1304.55,1524.72,1818.29,1008.20932020305,845.43,723.349668463718,0
2713,"554",3187,62774,1944.47,3637.32,4105.2,4232.31,2004.67695257235,1944.47,1722.8538488746,0
519,"558",3486,112088,1455.69,3359.73,4003.8,4142.9,1506.26357485389,1455.69,1221.52089607373,0
3310,"555",1570,29596,622.96,1802.87,1655.61,1765.39,664.267160985981,622.96,678.369842656181,0
3310,"557",4108,71997,1393.33,2706.37,3266.22,3451.18,1472.23170190618,1393.33,1154.50475231307,0
3661,"556",1935,19349,668.5,1527.58,1146.08,1245.55,726.520116396761,668.5,891.026132556192,0
2361,"553",2908,57918,1376.85,2360.44,2773.25,2975.75,1477.38623906968,1376.85,1171.9000501217,0
476,"553",1962,32290,737.79,1520.71,1436.5,1517.47,779.376394918204,737.79,781.040467037939,0
3310,"557",1859,13204,984.98,2229.36,3157.16,3348.75,1044.75280790331,984.98,695.522245562468,0
3253,"554",4119,35845,1312.17,2796.08,3224.51,3487.91,1419.35700763837,1312.17,1137.82630340734,0
1902,"559",1846,52852,932.84,1508.56,1778.44,1841.62,965.979623040417,932.84,791.280622568093,0
1314,"552",3587,92249,808.83,2022.47,1877.64,2059.53,887.182660094587,808.83,871.218343292644,0
3310,"30",2555,37282,653.68,1756.61,1553.06,1659.38,698.429885773892,653.68,739.353807837431,0
3310,"558",1833,41423,1622.8,2011.07,2278.75,2445.91,1741.84212748217,1622.8,1432.17307558969,0
4062,"552",2901,72256,1317.38,1742.03,1687.63,1732.76,1352.60890645461,1317.38,1359.84515646202,3
3310,"560",1852,42961,1085.53,1992.14,2201.13,2298.49,1133.54497449038,1085.53,982.462523431147,0
37,"552",1743,27765,677.57,1298.15,1397.5,1528.98,741.317337101968,677.57,629.400712343471,1
3616,"553",2238,44089,1053.9,1681.7,1911.27,2036.96,1123.20715754446,1053.9,927.312012431525,0
1180,"558",1789,16554,592.64,1057.95,1048.24,1154.63,652.789364267725,592.64,598.129710753263,0
1135,"553",3379,90262,886.73,1636.92,1611.18,1655.91,911.347629873757,886.73,900.896281979667,0
1469,"553",1830,23458,648.03,1485.93,1694.28,1804.85,690.320930129613,648.03,568.340072420143,0
