"Id","Regiao","Prima","CustoProduto","Pmaquinabase","Pmaquina1","Pmaquina2","Pmaquina3","Cmaquina1","Cmaquina2","Cmaquina3","Resposta"
1114,"554",2238,59260,1547.08,2273.45,2703.28,2915.86,1668.73897221154,1547.08,1301.08942691841,0
638,"560",4628,120655,1712.87,2210.75,2153.16,2244.31,1785.38114664029,1712.87,1758.68368003307,0
3848,"558",864,21020,519.4,816.08,738.59,804.32,565.62342842443,519.4,573.893434787907,2
3864,"552",1520,31934,597.46,979.53,1022.85,1062.6,620.678492447573,597.46,572.156224079777,2
3310,"556",2296,27894,1087.57,1833.07,1887.15,2036.77,1173.79643849191,1087.57,1056.40353967623,0
3310,"554",6980,139044,2156.27,3569.7,4406.77,4587.87,2244.88376858788,2156.27,1746.68453742764,0
2752,"559",7079,182087,1149.29,2731.29,3095.5,3095.49,1149.28628722339,1149.29,1014.06696304313,0
126,"558",1998,33520,1219.5,1541.24,1799.34,1942.61,1316.60102871053,1219.5,1044.57311014038,1
189,"557",1508,39583,1180.4,2098.18,2538.74,2827.93,1314.86035277342,1180.4,975.559400332448,0
413,"556",1942,19180,1107.62,2026.36,2115.07,2375.23,1243.86060631563,1107.62,1061.16434122748,0
3113,"559",3467,38177,1261.73,2161.62,2375.14,2569.16,1364.7979684566,1261.73,1148.30317480233,0
3310,"552",3494,27093,759,1120.6,1084.03,1172.63,821.034630037914,759,784.605038605943,0
3310,"554",1790,71425,1285.96,1769.32,2046.1,2134.04,1341.22969473633,1285.96,1112.00564351693,0
3025,"553",4508,67639,1397.07,1848.14,2844.68,3060.03,1502.83199238579,1397.07,907.652512690355,0
3521,"554",5823,149765,3300.72,3993.44,5015.38,5277.87,3473.46982011333,3300.72,2628.16123141218,0
79,"558",2901,25013,962.89,1592.58,1573.12,1764.38,1079.95820929109,962.89,974.801258772376,1
2095,"552",1618,32435,1348.08,4587.71,5605.02,5813.02,1398.10669749617,1348.08,1103.40375177965,0
2846,"553",4141,27152,1752.29,2608.26,3227.42,3511.56,1906.56049488446,1752.29,1416.12430839494,0
3310,"555",1962,34915,1476.93,2391.87,2697.07,3155.52,1727.97967928159,1476.93,1309.80084280349,0
3604,"552",2238,41633,660.25,1306.56,1336.91,1455.46,718.797424658354,660.25,645.261266652205,0
3310,"558",2129,33682,1217.62,2002.94,2334.76,2667.54,1391.17085045144,1217.62,1044.56980708938,0
1117,"554",2920,14828,1244.48,2172.04,2626.84,2910.98,1379.09289884424,1244.48,1029.01598087436,0
3228,"555",1574,33989,839.24,1016.54,1058.32,1146.21,908.936125557487,839.24,806.108766346663,0
2082,"556",3708,25037,1986.96,2726.04,3520.3,3799.85,2144.74617390563,1986.96,1538.65648904923,0
2855,"559",2182,44900,2762.71,3993.64,4806.26,5060.16,2908.65551043847,2762.71,2295.60389250686,0
2654,"555",1721,31830,530.61,1199.82,1336.97,1426.35,566.082689589146,530.61,476.17859054429,0
1055,"558",3659,19259,791.73,1244.94,1617.35,1943.09,951.187217176245,791.73,609.426745107738,0
1948,"559",1896,22470,1490.62,2415.03,3308.17,3560.38,1604.2626695726,1490.62,1088.18229371526,0
3823,"556",1843,60579,865.69,1294.84,1580.23,1752.62,960.12960632313,865.69,709.346132904704,2
2120,"559",1749,37661,1298.3,2367.9,2713.29,2957.07,1414.94789757085,1298.3,1133.03206439415,0
1769,"559",2114,22552,1356.83,2436.55,2657.83,2964.15,1513.20725723617,1356.83,1243.8659118529,0
1773,"554",1728,22881,528.17,740.55,750.75,819.68,576.66385028305,528.17,520.994063936064,0
105,"553",4248,105625,1122.79,2311.91,2978.29,3083.08,1162.29493877359,1122.79,871.570407482146,1
384,"556",2908,55245,1408.58,2546.04,3004.81,3357.03,1573.6919530353,1408.58,1193.52006389755,0
1848,"556",2029,25531,770.36,1366.55,1371.52,1490.19,837.014967627158,770.36,767.568433562763,0
2158,"557",5970,137798,1594.97,2832.02,3380,3531.43,1666.42748730769,1594.97,1336.38666846154,0
3310,"559",2113,59403,1330.24,4196.55,5745.72,6014.84,1392.54623643338,1330.24,971.578613646332,0
3580,"553",5219,48977,964.41,1896.71,2480.58,2734.81,1063.250575309,964.41,737.41064230946,0
3980,"554",1520,31817,552.98,1159.3,1045.14,1101,582.535334979046,552.98,613.381665614176,2
2466,"30",2462,44921,780.34,1656.15,1894.11,2061.26,849.202859601607,780.34,682.304666043683,0
1357,"553",1833,36339,1324.57,4772.47,5642.56,5890.43,1382.75656175566,1324.57,1120.31960455892,0
1867,"553",1987,87788,1814.58,2583.96,3241.26,3399.18,1902.9895918254,1814.58,1446.59858721608,0
538,"560",1910,24893,1312.9,1985.27,2093.04,2532.1,1588.30891430646,1312.9,1245.29917392883,0
382,"554",2463,44583,2431.04,2725.32,3664.76,3909.22,2593.20397210186,2431.04,1807.85697639136,0
610,"555",2121,40320,855.08,1106.05,1207.82,1299.85,920.232930403537,855.08,783.031605702836,0
1013,"557",1876,35232,747.66,1584.42,1556.64,1672.2,803.163899167438,747.66,761.002837650324,0
212,"554",1443,20906,865.9,1463.88,1760.5,2000.78,984.08145526839,865.9,720.007777335984,0
1745,"560",1876,38589,1090.45,4722.99,4992.08,5176.42,1130.71649272448,1090.45,1031.67105605279,0
3310,"554",2113,43841,1538.2,2171.5,2782.78,3021.7,1670.2646058977,1538.2,1200.31094804476,0
3428,"557",1697,52451,574.25,1265.74,1099.56,1142.15,596.492813034305,574.25,661.038228927935,0
1221,"557",5073,26220,1255.72,1771.38,2562.24,2875.63,1409.30830195454,1255.72,868.12995410266,0
3310,"552",3669,74260,1084.21,2212.31,2215.45,2335.58,1142.99992859239,1084.21,1082.67332826288,0
1800,"553",2121,55715,1289.57,1875.87,2799.29,3093.67,1425.18425097078,1289.57,864.171156221756,0
3310,"553",2035,36610,776.12,1467.23,1575.57,1660.64,818.02516981156,776.12,722.75211358429,0
3399,"559",5073,28398,834.08,1202.57,1203.91,1312.79,909.51307257187,834.08,833.151635587378,0
362,"552",2238,86392,1228.44,1753.3,1707.78,1768.85,1272.36886132874,1228.44,1261.18343814777,0
1487,"552",2814,90482,1715.95,3298.79,3935.7,4087.9,1782.30861219097,1715.95,1438.25969979927,0
3513,"553",1460,15354,623.79,1185.27,1221.25,1371.31,700.437637584442,623.79,605.412137809621,0
1152,"554",1523,36351,759.68,1353.95,1354.52,1448.47,812.371681185955,759.68,759.360316569707,0
1234,"554",1460,22426,1426.38,2443.24,2917.27,3225.85,1577.25816362558,1426.38,1194.60614588297,0
884,"560",1258,70718,1211.53,3588.57,3779.22,3901.42,1250.70447674388,1211.53,1150.41204589836,0
3585,"559",1869,21092,696.02,1174.43,1290.95,1392.12,750.566143072931,696.02,633.197853208877,0
2257,"556",1743,31265,826.24,1764.72,1642.52,1775.88,893.324337724959,826.24,887.71050142464,0
1644,"554",5302,55400,918.36,1849.57,2331.3,2654.46,1045.66116999099,918.36,728.593962681766,0
2761,"553",1962,32165,2064.83,3513.34,4862.12,5113.65,2171.64897812066,2064.83,1492.03430441865,0
1686,"552",1168,15354,881.5,1394.14,1370.05,1619.36,1041.90784277946,881.5,896.999678843838,0
3301,"553",1623,16977,1826.77,2788.85,3517.46,3824.26,1986.1045868894,1826.77,1448.37112987781,0
1411,"552",1508,31738,1787.24,2464.23,2832.73,3088.13,1948.37822919939,1787.24,1554.74416029766,0
3310,"556",6350,62831,2690.83,3917.2,4517.28,4659.87,2775.76727413399,2690.83,2333.37744749052,0
2953,"557",8087,90073,2209.16,3807.41,6035.52,6352.24,2325.08789936907,2209.16,1393.61279154075,0
3216,"555",4526,27101,775.85,1343.35,1476.04,1610.41,846.478820695916,775.85,706.104236673803,0
2033,"559",1508,37621,849.26,1691.72,1819.3,1962.88,916.283993184192,849.26,789.704901445611,0
3310,"554",1903,19309,1097.58,2042.1,2068.41,2296.09,1218.39599605494,1097.58,1083.61887536804,0
857,"558",1721,43578,547.98,1401.59,1401.05,1485.45,580.990607758467,547.98,548.191205310303,0
2072,"556",3553,79186,1346.23,2385.65,2846.87,3060.31,1447.16166572411,1346.23,1128.1279438471,0
3847,"554",1570,22434,807.05,1543.24,1526.51,1648.06,871.312223961848,807.05,815.894977432182,2
2706,"556",4240,90365,1982.28,3059.1,3824.38,4130.27,2140.83109303992,1982.28,1585.61459582991,0
4111,"560",895,54824,757.83,1992.76,1722.32,1760.05,774.431401539784,757.83,876.825044591017,3
655,"553",1935,20427,857.79,1465.8,1614.5,1805.48,959.258401486528,857.79,778.785123567668,0
2497,"556",6041,188785,3342.5,3899.56,4423.58,4541.68,3431.73750672532,3342.5,2946.54539987974,0
3459,"559",3888,41674,1184.31,2149.58,2659.94,2843.3,1265.94909020504,1184.31,957.077637014369,0
3310,"559",1060,60356,1083.91,1792.13,1747.43,2055.1,1274.75403363797,1083.91,1111.63687718535,0
394,"556",1852,31042,1534.28,2019.04,2329.48,2512.57,1654.86971324072,1534.28,1329.81295877191,0
2597,"560",2145,123428,1181.86,2255.26,2426.4,2502.98,1219.16087322783,1181.86,1098.50048780086,0
1783,"556",7110,109810,3002.33,3872.07,6318.91,6551.71,3112.94123263348,3002.33,1839.75272999615,0
3310,"559",1749,71849,767.4,1974.39,1686.7,1769.9,805.253607636213,767.4,898.290677654592,0
4036,"554",4254,123041,2221.22,3361.05,3787.83,3994.25,2342.26667643479,2221.22,1970.95209684701,3
3593,"552",1688,22567,672.99,1172.55,1199.18,1273.29,714.581161376941,672.99,658.045017845528,0
1426,"553",4228,12748,1237.67,1654.19,2899.28,3078.93,1314.36056300185,1237.67,706.155092747165,0
1140,"554",1618,33277,824.97,1409.55,1497.13,1621.24,893.358868501733,824.97,776.710414927227,0
3310,"558",2328,43320,1434.91,1936.5,2366.63,2597.64,1574.9735329984,1434.91,1174.11814056274,0
3310,"558",4940,59352,1826.16,2857.18,3910.4,4173.71,1949.12598547463,1826.16,1334.30539811784,0
5,"554",3781,10349,628.48,1101.97,1398.68,1705.71,766.440229931078,628.48,495.156937684102,1
3715,"553",1582,16087,823.01,1463.84,1675.23,1858.81,913.199511768533,823.01,719.157941536386,0
3310,"553",2238,64117,588.2,1090.03,1089.98,1102.33,594.864590175967,588.2,588.226982146461,0
1764,"556",1789,24553,1430.79,1933.9,2362.39,2504.11,1516.62322770584,1430.79,1171.2734904059,0
3944,"558",1829,28068,733.42,1057.78,1017.99,1122.16,808.470208155286,733.42,762.087061366025,2
3310,"555",4680,32001,733.19,2036.99,2084.29,2212.18,778.177822759789,733.19,716.551294733458,0
164,"553",1418,25734,1669.51,2420.28,2967.04,3180.32,1789.51953569888,1669.51,1361.85614713654,0
1719,"553",3494,34272,420.03,965.76,671.16,709.73,444.168144555695,420.03,604.398612551404,0
1772,"558",1460,20959,484.25,883.67,821.45,904,532.913750076085,484.25,520.92908576298,0
4116,"558",809,31963,720.57,1144.28,1039.55,1227.6,850.917927949594,720.57,793.164195661584,3
3508,"552",3307,81481,1131.64,1941.75,2243.02,2382.86,1202.19154996389,1131.64,979.644394610837,0
3584,"556",1688,43993,1843.77,3079.38,3297.9,3589.21,2006.6338341672,1843.77,1721.60115910125,0
3310,"559",1508,36460,1318.91,2182.83,3013.66,3253.38,1423.82200241567,1318.91,955.302295315331,0
3310,"552",2238,43874,1008.87,1767.58,2255.74,2560.07,1144.98028181439,1008.87,790.542542402937,0
1163,"560",2057,83571,2507.19,3459.16,3479.86,3581.51,2580.42738986626,2507.19,2492.27594225055,0
2568,"553",2352,37308,1581.71,2488.64,3127.06,3403.43,1721.50175094178,1581.71,1258.78837451152,0
1749,"553",1574,29097,493.57,888.09,992.91,1064.38,529.097336717326,493.57,441.46456506632,0
836,"554",2536,37344,1581.07,2469.7,2784.93,2979.74,1691.66820056518,1581.07,1402.1065445092,0
90,"558",1733,21370,1069.55,1186.58,1311.56,1428.61,1165.00184932447,1069.55,967.631400012199,1
3310,"553",3593,63814,2299.57,4359.6,5237.32,5442.22,2389.53622184629,2299.57,1914.18614329466,0
856,"557",4440,24692,803.43,1643.76,2868.96,3153.86,883.214035678434,803.43,460.322241090848,0
3314,"554",2608,41686,1112.03,1677.64,1888.98,2034.71,1197.82028465098,1112.03,987.615543414965,0
3509,"553",2589,41916,909.38,2844.3,3429.02,3703.98,982.29970440534,909.38,754.311591650092,0
3946,"555",950,31934,889.73,1278.84,1239.25,1375.98,987.896457857575,889.73,918.153974742788,2
3310,"30",4108,69326,2702.77,4861.15,5068.88,5208.88,2777.41919272107,2702.77,2592.00659425751,0
335,"553",1935,23519,678.57,1472.99,1659.89,1805.09,737.928369530511,678.57,602.164495418371,0
1968,"556",2536,37344,1400.59,1953.17,2306.22,2465.45,1497.29193897373,1400.59,1186.17927617487,0
1889,"560",1335,30329,1116.56,2496.4,2811.74,2937.13,1166.35317376429,1116.56,991.336462119542,0
1367,"30",1669,20376,688.61,2383.24,2536.19,2645.49,718.286433153667,688.61,647.081999534735,0
1356,"557",2182,43581,1387.3,2091.32,1523.92,1669.56,1519.88331933435,1387.3,1903.83237702767,0
627,"553",1790,48078,920.82,1507.26,1557.53,1656.16,979.130579314684,920.82,891.100109275584,0
3310,"553",3752,38589,2265.02,3175.16,3953.38,4265.72,2443.96974598951,2265.02,1819.1524475765,0
3595,"554",3226,27672,1124.56,2657.85,3279.05,3499.1,1200.02680532471,1124.56,911.517602964273,0
3895,"558",1749,24093,589.04,1335.23,1141.8,1244.56,642.052568225609,589.04,688.828060255737,2
1230,"558",1669,24526,1457.75,1302.84,1451.3,1561,1567.93753875835,1457.75,1308.63020050989,0
694,"557",1600,18378,569.07,1063.93,1022.19,1250.27,696.045890587855,569.07,592.307345111966,0
1729,"554",2417,20841,509.74,1105.77,1159.07,1312.88,577.383118534687,509.74,486.29953307393,0
4130,"553",3669,63454,1069.54,2217.97,3138.93,3360.09,1144.89671913678,1069.54,755.737666593393,3
1245,"552",2652,39448,1028.4,1752.27,2060.03,2197.61,1097.08214152221,1028.4,874.761274350373,0
661,"553",1781,56543,1083.37,2038.11,2000.8,2101.43,1137.85796636345,1083.37,1103.57218647541,0
207,"553",2417,27806,516.57,1075.81,949.7,1061.44,577.348700431715,516.57,585.164969674634,0
1600,"556",3457,24574,522.66,945.62,887.09,957.71,564.268235015613,522.66,557.14499002356,0
2717,"560",3145,55765,716.62,1549.98,1666.32,1848.4,794.925589322579,716.62,666.586650583321,0
3924,"560",2238,67523,1313.57,1740.1,1487.78,1566.98,1383.49616112597,1313.57,1536.34486079931,2
3105,"554",3801,40057,3118.27,4842.42,5547.21,5789.81,3254.64347459353,3118.27,2722.08425738344,0
3560,"557",3240,71177,1882.03,3063.58,3669.62,3915.77,2008.27241324715,1882.03,1571.21158795734,0
1680,"554",1900,32161,751.79,1402.45,1597.66,1687.62,794.121302279584,751.79,659.932579835509,0
3006,"555",5439,91145,979.9,1424.66,1824.93,1909.19,1025.14358413747,979.9,764.97418202342,0
223,"560",4348,85578,1461.65,2701.4,3076.05,3328.3,1581.51190487801,1461.65,1283.62715495522,0
3310,"555",1747,28125,1686.11,2813.15,3262.17,3454.7,1785.62252028558,1686.11,1454.02610731507,0
3310,"556",5706,117082,1822.58,2981.47,3555.53,3962.21,2031.0459205238,1822.58,1528.31437017829,0
2640,"553",1493,32349,1248.26,1986.91,2391.05,2577.31,1345.49799485582,1248.26,1037.27662600113,0
2956,"556",1765,20081,1377.77,2052.38,2590.84,2891.45,1537.62990632382,1377.77,1091.42501760047,0
1733,"556",1904,35786,1129.3,3753.42,4587.86,4869.95,1198.73634657553,1129.3,923.902910289329,0
3821,"555",1855,22852,600.13,1165.43,930.09,1044.17,673.73882323216,600.13,751.980459847972,2
3059,"552",1691,14022,592.3,870.33,1080.22,1211.33,664.189478995019,592.3,477.214325785488,0
849,"559",1508,36460,2156.46,2948.02,3634.67,3885.65,2305.36714447254,2156.46,1749.06861123568,0
603,"554",1829,24873,795.1,1625.41,1464.29,1660.81,901.809089046569,795.1,882.587117988923,0
662,"556",2536,30412,1903.57,3044.24,3504.66,3923.2,2130.90166349946,1903.57,1653.49104814732,0
3310,"553",2029,20700,524.63,920.55,978.37,1040.53,557.961971340086,524.63,493.625260893118,0
1465,"556",2901,83609,2259.33,4127.29,5432.31,5598.4,2328.40781766873,2259.33,1716.56442944162,0
418,"553",1876,38589,1223.95,2307.15,2533.03,2762.01,1334.59222334516,1223.95,1114.80568429904,0
3731,"559",1623,10993,668.44,1358.49,1280.67,1452.85,758.308583788173,668.44,709.057802244138,0
1194,"560",1582,19189,630.15,1081.29,1106.31,1217.26,693.346701195867,630.15,615.898702443257,0
521,"556",3226,29347,1344.99,2287.45,2920.99,3215.15,1480.43800167067,1344.99,1053.27213564579,0
3011,"553",1846,43054,1366.44,1628.5,1791.36,1895.43,1445.8240494373,1366.44,1242.21124732047,0
742,"554",1971,31943,454.74,1103.74,995.34,1102.02,503.478785942492,454.74,504.264600638978,0
2608,"553",2057,68440,1265.13,2072.98,2184.01,2403.4,1392.21589736311,1265.13,1200.81372676865,0
3310,"556",1704,37899,1569.65,2508.29,3259.61,3521.54,1695.78117044677,1569.65,1207.85535646903,0
3540,"554",3572,62102,925.71,1803.21,2277.6,2501.88,1016.866585353,925.71,732.898458508957,0
940,"559",2044,53033,1036.01,1601.56,1757.85,1820.46,1072.90995511562,1036.01,943.898612282049,0
3206,"552",8176,99044,2269.26,3116.7,5533.3,5832.87,2392.11656266604,2269.26,1278.18890029458,0
1130,"553",2031,43190,1098.11,1861.3,2065.06,2153.68,1145.23430060144,1098.11,989.75920457517,0
3215,"560",1514,35224,612.18,1558.05,1528.55,1685.39,674.993981354879,612.18,623.994667495339,0
2562,"558",4088,65295,1701.26,2667.36,3288.66,3567.44,1845.47596115135,1701.26,1379.85467442667,0
1377,"553",1910,23348,795.7,1231.83,1306.43,1419.18,864.372010746844,795.7,750.263795993662,0
1717,"553",3669,75393,2316.72,3840.43,4658.08,4883.51,2428.83876773263,2316.72,1910.05757513825,0
3126,"553",3536,44831,1618.71,2879.79,3768.61,4067.66,1747.15927586033,1618.71,1236.94011078355,0
2375,"559",2551,28785,981.55,3485.03,3693.82,3971.66,1055.37976214326,981.55,926.06873006806,0
783,"553",1443,22063,907.79,2189.88,2258.2,2482.42,997.925804534585,907.79,880.325553626782,0
2573,"557",1904,27746,674.34,1139,1174.61,1284.76,737.576777313321,674.34,653.89640816952,0
3265,"557",3925,43597,597.86,1167.18,1251.47,1366.57,652.846284928924,597.86,557.592459108089,0
449,"552",4870,121274,1449.73,3390.05,3751.05,3880.66,1499.82250884419,1449.73,1310.20839138375,0
990,"556",2536,29434,1653.74,2283.45,2699.83,2857.56,1750.35512398929,1653.74,1398.69273361656,0
3890,"559",873,27404,1196.45,1459.13,1371.26,1458.02,1272.1497228826,1196.45,1273.11821864563,2
3549,"553",4788,24434,1907.45,2401.31,3226.54,3521.84,2082.02399722303,1907.45,1419.59459963304,0
3902,"557",1399,50927,624.16,1254.39,1154.9,1189.79,643.016128149623,624.16,677.928879037146,2
2662,"560",2146,21842,842.57,2079.91,1696.2,1861.95,924.904617085249,842.57,1033.17401762764,0
3321,"558",2853,23238,1327.83,2072.94,2435.17,2749.34,1499.13810214482,1327.83,1130.31612585569,0
2502,"560",4215,83068,1917.64,3993.25,5063.86,5540.46,2098.12429932897,1917.64,1512.20924946582,0
2427,"554",1842,34637,871.3,1606.14,1706.05,1837.76,938.565861492922,871.3,820.274776237508,0
3537,"554",2113,31419,684.65,1050.93,1061.42,1157.52,746.63758738294,684.65,677.883612990145,0
3627,"553",1623,16076,822.89,1503.88,1619.26,1733.57,880.98107610884,822.89,764.255161740548,0
3894,"554",1882,44477,777.73,1541.16,1428.86,1503.82,818.530806797027,777.73,838.855008048374,2
823,"560",1262,38540,935.22,1528.63,1500.08,1621.81,1011.11217281745,935.22,953.019404698416,0
2280,"556",4059,18608,974.02,1739.7,2944.01,3440.58,1138.30922163987,974.02,575.57637168352,0
2628,"558",5803,39046,1305.17,1913.04,2020.76,2169.07,1400.96057517964,1305.17,1235.59572477682,0
4093,"559",685,59584,868.41,1794.38,2113.08,2165.65,890.01463101255,868.41,737.434236186041,3
149,"553",1789,12543,927.29,1420.82,1513.74,1765.33,1081.40952587631,927.29,870.368872990078,1
1574,"559",1900,43627,1638.65,1939.62,2153.7,2231.8,1698.07265171565,1638.65,1475.76650090542,0
3097,"560",5892,119307,2503.96,3735.81,4006.48,4236.4,2647.65483516703,2503.96,2334.79733022504,0
2663,"558",2195,20672,1821.96,2199.13,2661.73,2909.11,1991.29215044351,1821.96,1505.30928937195,0
2026,"560",2128,30352,904.17,1591.87,1571.41,1695.8,975.742477138366,904.17,915.942432528748,0
2921,"558",3255,79391,3221.75,4053.3,5388.41,5593.84,3344.5773465642,3221.75,2423.48285950772,0
2611,"553",3593,91319,1738.24,3393.73,4510.75,4773.49,1839.4881688411,1738.24,1307.79077430582,0
667,"555",3852,54817,1115.94,2550.94,2746.6,2917.02,1185.18142386951,1115.94,1036.44359702905,0
3310,"553",1702,34655,1421.86,2117.18,2603.17,2733.16,1492.86096474683,1421.86,1156.4106665335,0
1706,"553",1523,32172,891.13,1629.8,1958.7,2105.93,958.113749374585,891.13,741.493681523459,0
3310,"554",3566,83182,2311.74,2553.42,4559.4,4720.67,2393.50828306356,2311.74,1294.65349624951,0
3310,"554",2321,70037,1532.72,1711.83,2041.38,2117.42,1589.81276509028,1532.72,1285.28548217382,0
3310,"559",1876,30242,948.09,1964.93,1762.18,1909.04,1027.10377691269,948.09,1057.17377549399,0
3081,"558",3017,36460,742.38,1048.63,1170.44,1268.41,804.519852192338,742.38,665.11904873381,0
3310,"554",2501,20308,1361.76,2172.96,3502.86,3683.32,1431.91501892739,1361.76,844.752576351895,0
3274,"559",3852,54817,735.7,1467.11,1157.54,1261.18,801.570680926793,735.7,932.454020595401,0
1175,"559",1606,30953,1022.68,2890.98,3253.69,3376.1,1061.15516475141,1022.68,908.675204583104,0
1752,"553",1846,31534,1401.35,2851.34,2929.13,3102.4,1484.24557462455,1401.35,1364.13382437789,0
1031,"560",950,41481,1061.29,1535.07,1658.19,1705.84,1091.78739082976,1061.29,982.489606317732,0
3310,"556",4642,70545,1067.39,1825.09,1974.87,2025.26,1094.62510008254,1067.39,986.435975583203,0
3315,"556",2573,86130,1159.6,2390.87,2966.69,3107.9,1214.79522295892,1159.6,934.527318998615,0
3679,"554",3339,60257,1174.79,1400.25,1579.5,1658.97,1233.89766780627,1174.79,1041.46862773029,0
3200,"555",3669,82027,1368.96,2084.36,2481.02,2621.52,1446.4841150817,1368.96,1150.09369759212,0
3310,"554",2035,27210,673.07,1295.73,1493.99,1708.92,769.899921953962,673.07,583.750219947925,0
3310,"560",2296,30076,1097.21,1406.48,1506.59,1609.69,1172.29502711421,1097.21,1024.30251149948,0
3235,"560",1582,15293,649.67,1047.11,1045.62,1180.65,733.567534572789,649.67,650.595774468736,0
1814,"30",1508,36460,1785.85,2867.57,3587.61,3852.57,1917.74248998637,1785.85,1427.4265832964,0
1169,"554",1728,31989,957.22,1554.17,1713.58,1795.49,1002.97560534087,957.22,868.172251893696,0
3505,"559",2345,72139,1433.55,2358.49,2603.95,2745.47,1511.46086464794,1433.55,1298.41715067494,0
712,"560",1666,35243,748.44,1251.61,1035.83,1256.23,907.690239904232,748.44,904.352054294624,0
3046,"555",2417,27806,744.1,1196.44,1107.68,1257.29,844.602673154702,744.1,803.725808897877,0
2533,"554",6055,82099,960.34,1754.79,1844.42,1980.62,1031.25568514763,960.34,913.672064171935,0
3310,"553",2029,26982,942.47,2034.97,1809.24,2284.25,1189.91239277266,942.47,1060.05735883575,0
1370,"556",3498,42027,1362.6,2004.46,2138.74,2278.78,1451.82005666888,1362.6,1277.04966288562,0
4048,"558",2747,24936,421.76,869.91,863.54,933.87,456.109747319175,421.76,424.871160108391,3
637,"554",1833,40763,484.55,975,1103.63,1202.35,527.89312767866,484.55,428.074852985149,0
3310,"556",3130,63363,1475.4,2670.28,3342.62,3553.75,1568.59073122281,1475.4,1178.6356546661,0
838,"553",1773,23365,962.66,1955.68,1763.92,1904.48,1039.37067259286,962.66,1067.31309175019,0
3024,"554",3292,46358,2426.31,4150.19,5628.62,5898.93,2542.8316085115,2426.31,1789.00822917518,0
2556,"556",3587,109505,2027.06,3183.05,4455.29,4694.98,2136.11373419014,2027.06,1448.21848476755,0
70,"553",4088,69061,966.77,1997.61,2173.97,2290.25,1018.48001237368,966.77,888.342258494827,1
3219,"553",7967,71221,1703.18,3241.63,4201.63,4369.35,1771.16726913127,1703.18,1314.03274048405,0
3310,"554",1623,11150,845.43,1304.55,1524.72,1818.29,1008.20932020305,845.43,723.349668463718,0
2713,"554",3187,62774,1944.47,3637.32,4105.2,4232.31,2004.67695257235,1944.47,1722.8538488746,0
519,"558",3486,112088,1455.69,3359.73,4003.8,4142.9,1506.26357485389,1455.69,1221.52089607373,0
3973,"552",3870,82477,1574.46,2411.58,3246.29,3505.85,1700.34734758755,1574.46,1169.62324585912,2
3310,"555",1570,29596,622.96,1802.87,1655.61,1765.39,664.267160985981,622.96,678.369842656181,0
3310,"557",4108,71997,1393.33,2706.37,3266.22,3451.18,1472.23170190618,1393.33,1154.50475231307,0
3661,"556",1935,19349,668.5,1527.58,1146.08,1245.55,726.520116396761,668.5,891.026132556192,0
2361,"553",2908,57918,1376.85,2360.44,2773.25,2975.75,1477.38623906968,1376.85,1171.9000501217,0
476,"553",1962,32290,737.79,1520.71,1436.5,1517.47,779.376394918204,737.79,781.040467037939,0
3310,"557",1859,13204,984.98,2229.36,3157.16,3348.75,1044.75280790331,984.98,695.522245562468,0
3253,"554",4119,35845,1312.17,2796.08,3224.51,3487.91,1419.35700763837,1312.17,1137.82630340734,0
1389,"556",3498,42027,1286.47,1914.36,2032.49,2184.16,1382.46993352981,1286.47,1211.69929947995,0
1902,"559",1846,52852,932.84,1508.56,1778.44,1841.62,965.979623040417,932.84,791.280622568093,0
1314,"552",3587,92249,808.83,2022.47,1877.64,2059.53,887.182660094587,808.83,871.218343292644,0
876,"553",2462,46701,604.31,1339.25,1077.48,1154.62,647.574351449679,604.31,751.125002320229,0
3310,"553",1623,14224,558.06,1004.9,1052.56,1192.07,632.027232841833,558.06,532.790999087938,0
3310,"30",2555,37282,653.68,1756.61,1553.06,1659.38,698.429885773892,653.68,739.353807837431,0
3310,"558",1833,41423,1622.8,2011.07,2278.75,2445.91,1741.84212748217,1622.8,1432.17307558969,0
4062,"552",2901,72256,1317.38,1742.03,1687.63,1732.76,1352.60890645461,1317.38,1359.84515646202,3
3310,"560",1852,42961,1085.53,1992.14,2201.13,2298.49,1133.54497449038,1085.53,982.462523431147,0
2609,"552",3536,131047,1171.23,2239.02,2368.08,2473.32,1223.28070994223,1171.23,1107.3981430526,0
4086,"552",1275,33192,666.43,1266.7,1100.39,1138.54,689.5348123847,666.43,767.15244685975,3
37,"552",1743,27765,677.57,1298.15,1397.5,1528.98,741.317337101968,677.57,629.400712343471,1
3616,"553",2238,44089,1053.9,1681.7,1911.27,2036.96,1123.20715754446,1053.9,927.312012431525,0
1180,"558",1789,16554,592.64,1057.95,1048.24,1154.63,652.789364267725,592.64,598.129710753263,0
1135,"553",3379,90262,886.73,1636.92,1611.18,1655.91,911.347629873757,886.73,900.896281979667,0
1469,"553",1830,23458,648.03,1485.93,1694.28,1804.85,690.320930129613,648.03,568.340072420143,0
3310,"554",1600,23074,762.33,3674.74,4197.8,4448.7,807.894009004717,762.33,667.341117775978,0
3037,"558",1830,37510,2201.34,3256.35,4067.26,4336.47,2347.04564493049,2201.34,1762.44781720372,0
2805,"558",2178,71568,789.14,1650.94,1551.07,1650.07,839.508365064117,789.14,839.950996151044,0
3310,"558",1765,18779,881.02,1187.49,1313.25,1474.06,988.902601332572,881.02,796.651391433467,0
